Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT223A","REGIONE PUGLIA","IT1660A","Taranto ARCHIMEDE","SPO.IT1660A_6001_BETA_2015-02-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","23.800","ug/m3","84.15","1","Industrial","Suburban","17.2331","40.4944","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1660A_6001_BETA_2015-02-15_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1486A","CE51 ISTITUTO MANZONI","SPO.IT1486A_6001_BETA_2016-03-09_22:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2024","76.600","ug/m3","75.01","1","Background","Urban","14.3447","41.0844","68.0","Caserta                                                                         ","IT021C1                                           ","73984","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1486A_6001_BETA_2016-03-09_22_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1486A","CE51 ISTITUTO MANZONI","SPO.IT1486A_6001_BETA_2016-03-09_22:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","33.300","ug/m3","73.77","1","Background","Urban","14.3447","41.0844","68.0","Caserta                                                                         ","IT021C1                                           ","73984","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1486A_6001_BETA_2016-03-09_22_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1529A","Cuneo - Alpini","SPO.IT1529A_6001_gravi_2010-04-27_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","57.000","ug/m3","96.99","1","Background","Urban","7.5382","44.3818","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1529A_6001_gravi_2010-04-27_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1529A","Cuneo - Alpini","SPO.IT1529A_6001_gravi_2010-04-27_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","32.000","ug/m3","96.99","1","Background","Urban","7.5382","44.3818","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1529A_6001_gravi_2010-04-27_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1532A","Borgosesia - Tonella","SPO.IT1532A_6001_BETA_2021-01-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","42.000","ug/m3","91.26","1","Background","Urban","8.2835","45.7132","344.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1532A_6001_BETA_2021-01-18_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1533A","Vercelli - Gastaldi","SPO.IT1533A_6001_BETA_2023-11-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","16.598","ug/m3","98.63","1","Traffic","Urban","8.4151","45.3284","130.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1533A_6001_BETA_2023-11-07_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1533A","Vercelli - Gastaldi","SPO.IT1533A_6001_BETA_2023-11-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","98.09","1","Traffic","Urban","8.4151","45.3284","130.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1533A_6001_BETA_2023-11-07_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1533A","Vercelli - Gastaldi","SPO.IT1533A_6001_BETA_2023-11-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2024","103.000","ug/m3","98.63","1","Traffic","Urban","8.4151","45.3284","130.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1533A_6001_BETA_2023-11-07_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1533A","Vercelli - Gastaldi","SPO.IT1533A_6001_BETA_2023-11-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2024","4.000","ug/m3","98.63","1","Traffic","Urban","8.4151","45.3284","130.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1533A_6001_BETA_2023-11-07_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1606A","Caldarola","SPO.IT1606A_6001_BETA_2015-02-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","0.000","count","94.54","1","Traffic","Urban","16.8881","41.1136","10.0","Bari                                                                            ","IT008C1                                           ","315284","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1606A_6001_BETA_2015-02-07_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1582A","Casale M.to - Castello","SPO.IT1582A_6001_BETA_2023-11-29_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","2.000","count","73.50","1","Background","Urban","8.4452","45.1361","116.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1582A_6001_BETA_2023-11-29_00_00_00.parquet",""
"Italy","NET.IT223A","REGIONE PUGLIA","IT1665A","LECCE - S. M. Cerrate","SPO.IT1665A_6001_BETA_2015-02-17_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","10.756","ug/m3","91.61","1","Background","Rural","18.1161","40.4589","10.0","Lecce                                                                           ","IT037C1                                           ","93865","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1665A_6001_BETA_2015-02-17_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1665A","LECCE - S. M. Cerrate","SPO.IT1665A_6001_BETA_2015-02-17_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","10.300","ug/m3","88.80","1","Background","Rural","18.1161","40.4589","10.0","Lecce                                                                           ","IT037C1                                           ","93865","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1665A_6001_BETA_2015-02-17_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1665A","LECCE - S. M. Cerrate","SPO.IT1665A_6001_BETA_2015-02-17_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","0.000","count","88.80","1","Background","Rural","18.1161","40.4589","10.0","Lecce                                                                           ","IT037C1                                           ","93865","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1665A_6001_BETA_2015-02-17_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2216A","Casoria Scuola Palizzi (CAM)","SPO.IT2216A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","3.000","count","97.54","1","Background","Suburban","14.2987","40.9146","57.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2216A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT219A","RETE SIMAGE","IT1609A","Taranto CISI","SPO.IT1609A_6001_BETA_2004-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","0.000","count","92.90","1","Industrial","Suburban","17.2536","40.5211","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1609A_6001_BETA_2004-05-01_00_00_00.parquet","hour"
"Italy","NET.IT219A","RETE SIMAGE","IT1609A","Taranto CISI","SPO.IT1609A_6001_BETA_2004-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2024","8.000","ug/m3","92.90","1","Industrial","Suburban","17.2536","40.5211","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1609A_6001_BETA_2004-05-01_00_00_00.parquet","hour"
"Italy","NET.IT158A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Lodi","IT1286A","LODI Vignati","SPO.IT1286A_6001_BETA_2007-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","84.931","ug/m3","95.63","1","Traffic","Urban","9.4856","45.3053","80.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1286A_6001_BETA_2007-01-01_00_00_00.parquet","day"
"Italy","NET.IT158A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Lodi","IT1286A","LODI Vignati","SPO.IT1286A_6001_BETA_2007-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","50.000","count","95.63","1","Traffic","Urban","9.4856","45.3053","80.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1286A_6001_BETA_2007-01-01_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1606A","Caldarola","SPO.IT1606A_6001_BETA_2015-02-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","94.54","1","Traffic","Urban","16.8881","41.1136","10.0","Bari                                                                            ","IT008C1                                           ","315284","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1606A_6001_BETA_2015-02-07_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1606A","Caldarola","SPO.IT1606A_6001_BETA_2015-02-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","2.900","ug/m3","94.54","1","Traffic","Urban","16.8881","41.1136","10.0","Bari                                                                            ","IT008C1                                           ","315284","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1606A_6001_BETA_2015-02-07_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT2118A","Mondovì Aragno","SPO.IT2118A_6001_BETA_2021-01-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","14.470","ug/m3","96.45","1","Traffic","Urban","7.8146","44.4018","409.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2118A_6001_BETA_2021-01-15_00_00_00.parquet","day"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2299A","CAIRO M. SV - VILLA SANGUINETTI","SPO.IT2299A_6001_BETA_2021-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","97.54","1","Background","Urban","8.2810","44.3995","330.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2299A_6001_BETA_2021-01-01_00_00_00.parquet","day"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2299A","CAIRO M. SV - VILLA SANGUINETTI","SPO.IT2299A_6001_BETA_2021-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","55.200","ug/m3","97.54","1","Background","Urban","8.2810","44.3995","330.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2299A_6001_BETA_2021-01-01_00_00_00.parquet","day"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2299A","CAIRO M. SV - VILLA SANGUINETTI","SPO.IT2299A_6001_BETA_2021-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","27.000","count","97.54","1","Background","Urban","8.2810","44.3995","330.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2299A_6001_BETA_2021-01-01_00_00_00.parquet","day"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2303A","BERGEGGI SV - CAPO VADO","SPO.IT2303A_6001_BETA_2021-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","25.400","ug/m3","91.26","1","Industrial","Suburban","8.4426","44.2531","230.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2303A_6001_BETA_2021-01-01_00_00_00.parquet","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1493A","NA09 I.T.I.S. ARGINE","SPO.IT1493A_6001_BETA_2016-03-09_17:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2024","14.500","ug/m3","95.12","1","Traffic","Suburban","14.3411","40.8643","33.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1493A_6001_BETA_2016-03-09_17_00_00.parquet","hour"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2303A","BERGEGGI SV - CAPO VADO","SPO.IT2303A_6001_BETA_2021-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","39.300","ug/m3","91.26","1","Industrial","Suburban","8.4426","44.2531","230.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2303A_6001_BETA_2021-01-01_00_00_00.parquet","day"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2303A","BERGEGGI SV - CAPO VADO","SPO.IT2303A_6001_BETA_2021-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","6.900","ug/m3","91.26","1","Industrial","Suburban","8.4426","44.2531","230.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2303A_6001_BETA_2021-01-01_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1606A","Caldarola","SPO.IT1606A_6001_BETA_2015-02-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2024","10.400","ug/m3","94.54","1","Traffic","Urban","16.8881","41.1136","10.0","Bari                                                                            ","IT008C1                                           ","315284","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1606A_6001_BETA_2015-02-07_00_00_00.parquet","hour"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2303A","BERGEGGI SV - CAPO VADO","SPO.IT2303A_6001_BETA_2021-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","0.000","count","91.26","1","Industrial","Suburban","8.4426","44.2531","230.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2303A_6001_BETA_2021-01-01_00_00_00.parquet","day"
